epoch,train_loss,train_ppl,train_tokens_per_sec,train_epoch_time_sec,train_cpu_mem_mb,train_gpu_mem_mb,val_loss,val_ppl,val_bpc
1,1.8702287762369532,6.4897809371281925,139558.88762468752,2.2932398319244385,1416.9140625,487.49951171875,1.3995279582294735,4.053286194798195,3.511418343742934
2,1.254791830252113,3.507108224512757,131787.22504813827,2.4284751415252686,1482.5234375,487.49951171875,1.065341904838868,2.9018309645168565,2.672944891891806
3,1.0364489943967419,2.8191882654907046,143649.7154802277,2.227933406829834,1483.6171875,487.49951171875,0.9254309130855604,2.5229552005631555,2.3219079440087853
4,0.930566072328779,2.53594429928335,138345.19237574472,2.3133583068847656,1480.93359375,487.49951171875,0.8623291053367412,2.3686711586246414,2.1635853867853783
5,0.8737573273054706,2.3958961285888156,132382.72723873032,2.417551040649414,1481.00390625,487.49951171875,0.8326198338760625,2.2993347313963084,2.089044767448097
6,0.8384025960503418,2.3126697567866175,141969.24655521737,2.254305124282837,1481.0859375,487.49951171875,0.8098956009567786,2.247673319483141,2.0320296232696213
7,0.8149212089707838,2.2589976765856234,126913.60912675133,2.52173113822937,1481.1484375,487.49951171875,0.800806669800775,2.2273369294423446,2.00922547748708
8,0.7999378181940651,2.2254025446408754,148019.26839821256,2.1621644496917725,1481.18359375,487.49951171875,0.7861562501269934,2.1949433776320197,1.9724675462978167
9,0.786784716432618,2.1963232591467166,149968.44350370788,2.1340622901916504,1481.19140625,487.49951171875,0.7828695395979582,2.187741076545078,1.964221183247787
10,0.7774697073929003,2.175959479773945,148241.87374862743,2.1589176654815674,1481.20703125,487.49951171875,0.7750433571970262,2.170686240014184,1.9445852765247253
11,0.7707826760206976,2.161457312731382,152469.3694232428,2.099057674407959,1481.234375,487.49951171875,0.7768122074931233,2.174529256871307,1.9490233253257712
12,0.7639528997830737,2.146745339867243,150723.4156080723,2.123372793197632,1481.96875,487.49951171875,0.7725381278358411,2.1652549792294007,1.9382996512305528
13,0.7591611163459411,2.1364832076972946,152145.70868458648,2.103523015975952,1481.96875,487.49951171875,0.7666941731673441,2.152638229050149,1.9236371577074345
14,0.7557441419370806,2.1291953575412754,150485.54018189607,2.1267292499542236,1481.96875,487.49951171875,0.7658324622870427,2.150784076253376,1.921475123448454
15,0.7502204266579603,2.1174667112853225,153116.2462003919,2.0901896953582764,1481.98046875,487.49951171875,0.7656286281801251,2.150345717779742,1.9209637032814597
16,0.7471190521016675,2.1109098268360733,153466.24531739656,2.0854227542877197,1481.98828125,487.49951171875,0.763743219672824,2.1462952572560363,1.9162332097039239
17,0.7445819059743395,2.1055609284814376,153240.89253221548,2.088489532470703,1481.9921875,487.49951171875,0.7584315845725018,2.1349251437115537,1.9029063070030048
18,0.7412511037916133,2.0985593883905618,151933.55175308583,2.1064603328704834,1481.9921875,487.49951171875,0.7601220404007915,2.138537192508011,1.9071476639332754
19,0.7372119181717307,2.090100013480486,142371.46014696461,2.247936487197876,1481.9921875,487.49951171875,0.7592769853200264,2.13673077415708,1.9050274191074228
20,0.7349410271843646,2.085359009386339,142986.27573533327,2.2382707595825195,1481.9921875,487.49951171875,0.7626479638121787,2.1439458016592217,1.9134852106392775
